address,index
7750,0.3377825886
7758,0.3376468623
7800,0.3275291228
7850,0.3158742265
7860,0.3281891192
7862,0.3277371763
7880,0.3264279711
7900,0.304674854
7912,0.3068647654
7920,0.304558108
7922,0.3030440464
7950,0.2925423883
7974,0.293035219
7974,0.2841849839
7980,0.2884780261
7984,0.2880887706
7992,0.2876266804
8000,0.2789212138
8002,0.2783709264
8008,0.2774223626
8018,0.2758731317
8100,0.2745521269
8118,0.2719137219
8148,0.2615121167
8150,0.2625324869
8152,0.268175772
8200,0.2506894967
8210,0.2524345547
8218,0.2507217374
8220,0.2497458903
8226,0.2477386173
8228,0.2459546116
8240,0.2433554777
8250,0.236727383
8260,0.234833073
8264,0.2335476387
8272,0.2318416234
8280,0.2298089689
8282,0.2284334176
8286,0.2257298024
8300,0.2136654854
8358,0.2035865065
8400,0.1972478902
8404,0.196137596
8420,0.1930964268
8440,0.1789384191
8462,0.1731677045
8474,0.1691752608
8480,0.1646139217
8490,0.1648543799
8500,0.1570456551
8524,0.1544278395
8544,0.1500364851
8560,0.1402377575
8570,0.1333888918
8600,0.1158833527
8730,0.1046175196
8746,0.1019180194
8752,0.1006706834
8760,0.09777486386
8768,0.09490394175
8776,0.09250974108
8818,0.08148115446
8824,0.08030896855
8828,0.07930432009
8830,0.07819521703
8850,0.07133804206
8866,0.06808178382
8874,0.06637212143
8900,0.06137510686
8912,0.05878374407
8920,0.05652515789
8950,0.04912295621
9000,0.0413363559
9016,0.03787712269
9024,0.03430700806
9034,0.03265009746
9040,0.02884006786
9056,0.0261793799
9100,0.02078167295
9120,0.0156115671
9156,0.009697745855
9160,0.007423513776
9166,0.005415439982
9174,0.001531206829
Cory Ave,0
Carol Dr,0.01197704423
N Doheny Dr,0.02416985015
Hammond St,0.04420017603
Hilldale Ave,0.05361554242
N San Vicente Blvd,0.06392809223
Larrabee St,0.07414817167
Holloway Dr,0.08538012216
Palm Ave,0.09014288192
Alta Loma Rd,0.1448132784
La Cienega Blvd,0.1622776584
N Olive Dr,0.1861486004
N Sweetzer,0.2251452657
N Harper Ave,0.2403350786
Havenhurst Dr,0.2576655431
Crescent Heights Blvd,0.2744706576
N Laurel Ave,0.2865059303
N Hayworth Ave,0.3000212705
N Fairfax Ave,0.3132599017
N Orange Grove Ave,0.3237705321
N Ogden Dr,0.334006726
N Genesee Ave,0.3446044792
N Spaulding Ave,0.3546690352
N Stanley Ave,0.3639115618
N Curson Ave,0.3745760766
N Sierra Bonita Ave,0.3847884524
N Gardner St,0.3950242615
N Vista St,0.4053317246
N Martel Ave,0.4155422529
N Fuller Ave,0.425811144
N Poinsettia Pl,0.4372043925
N Alta Vista Blvd,0.4492460186
N Formosa Ave,0.4571085457
N Detroit St,0.4668395563
N La Brea Ave,0.476913197
N Sycamore Ave,0.4922365559
N Orange Dr,0.5011282807
N Mansfield Ave,0.5110869698
N Highland Ave,0.5281585198
N McCadden Pl,0.5344179511
N Las Palmas Ave,0.5477151098
N Cherokee Ave,0.5598608125
Seward St,0.5795207675
N Hudson Ave,0.5949935244
Wilcox Ave,0.6000383747
Cole Pl,0.6068840136
Cahuenga Blvd,0.6143958872
Ivar Ave,0.6210497535
Vine St,0.6409797998
N El Centro Ave,0.6684435333
N Gower St,0.6820647388
N Beachwood Dr,0.6925138205
Gordon St,0.7028468156
Tamarind Ave,0.7127133546
N Bronson Ave,0.7228615325
N Van Ness Ave,0.7434399321
N Wilton Pl,0.763928977
N Saint Andrews Pl,0.7887109053
N Western Ave,0.8051658472
N Serrano Ave,0.8252450584
Hobart Boulevard,0.8386107698
N Kingsley Dr,0.8619140434
N Normandie Ave,0.8867757797
N Mariposa Ave,0.8970092224
N Alexandria Ave,0.9074215769
N Kenmore Ave,0.9177003407
N Edgemont St,0.9279332982
N Catalina St,0.9382076877
L Ron Hubbard Way,0.9488311649
N New Hampshire Ave,0.9588132773
N Vermont Ave,0.9688848947
Lyman Pl,0.9998342115
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Crescent Heights Blvd,0.2744706576
N Laurel Ave,0.2865059303
N Hayworth Ave,0.3000212705
N Fairfax Ave,0.3132599017
N Orange Grove Ave,0.3237705321
N Ogden Dr,0.334006726
N Genesee Ave,0.3446044792
N Spaulding Ave,0.3546690352
N Stanley Ave,0.3639115618
N Curson Ave,0.3745760766
N Sierra Bonita Ave,0.3847884524
N Gardner St,0.3950242615
N Vista St,0.4053317246
N Martel Ave,0.4155422529
N Fuller Ave,0.425811144
N Poinsettia Pl,0.4372043925
N Alta Vista Blvd,0.4492460186
N Formosa Ave,0.4571085457
N Detroit St,0.4668395563
N La Brea Ave,0.476913197
N Sycamore Ave,0.4922365559
N Orange Dr,0.5011282807
N Mansfield Ave,0.5110869698
N Highland Ave,0.5281585198
N McCadden Pl,0.5344179511
N Las Palmas Ave,0.5477151098
N Cherokee Ave,0.5598608125
Seward St,0.5795207675
N Hudson Ave,0.5949935244
Wilcox Ave,0.6000383747
Cole Pl,0.6068840136
Cahuenga Blvd,0.6143958872
Ivar Ave,0.6210497535
Vine St,0.6409797998
N El Centro Ave,0.6684435333
N Gower St,0.6820647388
N Beachwood Dr,0.6925138205
Gordon St,0.7028468156
Tamarind Ave,0.7127133546
N Bronson Ave,0.7228615325
N Van Ness Ave,0.7434399321
N Wilton Pl,0.763928977
N Saint Andrews Pl,0.7887109053
