identifier,index
d15ae064-3027-4243-befa-dedee60d95e6,1.0
29bed486-d7f5-428e-bcae-702caadf3386,1.0
2890916a-2589-4eb9-8e3d-83362019d8bf,0.9987115982061553
f0106999-0d1f-4b45-88b0-f85b23c23ab6,0.9974088656330673
425b1a0c-1283-4763-88cf-8baa7fc1bb4d,0.996106133059845
f919db45-4b3a-45e5-b9f8-2c3c08472f9d,0.9948034004866224
493f6a8a-003e-404e-a1fb-3c5331883af9,0.9935006679135346
1b438767-079c-4f85-aed0-a1b434822677,0.9921979353308961
94f57241-c888-4b9e-ad45-1adc71afd1e2,0.9908952027576737
a20172e6-c540-47da-97e5-c7174cda80c3,0.9895924701823797
41ec1def-e7de-413a-9781-c8a7673225f4,0.988289737605859
b56ff49f-682d-4b52-9d95-5bcdaface794,0.9869870050293362
b0db547b-8f1c-4901-a42f-2b1955a4a7de,0.9856842724528154
aad6e063-92f2-4c3e-a31b-7f464452bf87,0.9843815398762927
4fec6167-1913-40fc-b66b-f43efff70d37,0.9830788073091878
a1495981-b2e1-4f87-8d68-8791f7136d82,0.9817760747326651
4a2db5f1-bd6d-4973-ba6f-46c0a534643d,0.9804733421561446
dae93bf4-6ce9-4077-83ae-63eea0cb8e4b,0.9791706095796215
87eca897-65ed-4286-8c2e-fa222124bb1a,0.977867877003101
ad0186c8-c7e3-40ae-b98f-7eb24db1d214,0.976565144426578
744c4eec-c207-49ee-b440-f15d0cdb55ce,0.9752624118500574
bb1aa749-ea35-4270-86bd-2f0559be7b07,0.9739596792735347
53bfb3b7-f01e-47e4-8634-4cbf47a3c4be,0.9726569467065643
12392f36-823a-4b5c-9cd0-acf3e8cdbd40,0.9713542141300415
b01774b4-25c6-4350-bd52-f84cf944e3a7,0.9700514815535208
2795c7bb-0144-45a3-8d91-9f389697d635,0.9689808896095836
79883f97-94e1-4a7a-b565-dfc458e03a2b,0.9676638628778863
d9fb5e55-418b-413e-a2a0-e04540597d9e,0.9661142357009972
a2f221c8-27fa-4883-8ee5-cbc39532f569,0.9645646085241079
04e1731c-ddca-454c-afbb-b29ae995dadd,0.9630149813472186
5c6eb43b-04c3-431f-9a70-06ef0a226897,0.9614653541703293
d368b8bd-6628-406f-a722-4dec936c5948,0.95991572699344
2b1c90b1-c7d0-4485-9d77-c4d9ac0694b0,0.9584361399635524
c0bb9437-3234-4c66-a8ed-7afbc9b046e7,0.9572322535547101
29098bcf-2d65-4b28-849f-41ef1e03c5cb,0.9559578745268117
218cc201-a2ae-47ab-895c-7caa15a813a7,0.9546834954989106
facecc8d-5f6b-4fa7-81c7-09c87103c7ef,0.9534091164614591
7f8f7fd2-e41b-4a94-bd26-c571befe171b,0.9521347374335583
6f7348a8-6d8a-4768-aab2-f975ed65a804,0.950860358405657
fde090d8-163b-403a-9e40-2d831872e896,0.9495859793776213
675583eb-40ed-4197-9db9-54b4c6329665,0.9483116003552257
87fffc86-1e16-4795-9003-056b0e1ca325,0.946989255666576
94d8e506-0fee-45bd-a661-2f70b32adee0,0.9456669109683757
11cfcdfd-83da-4810-9c9e-3c205fd54e01,0.9443445662797226
b3019dc6-ada2-401b-9ea5-29b2257732ff,0.9430222215909384
f1bd5a2d-e129-4411-bee2-9beb5c1e30f3,0.9416998768928727
bc758889-0cef-4836-9b00-01cd897a2a40,0.9403775322040848
c8119da9-af22-4add-90e3-a64833bdcc08,0.939055187515435
f178ab32-4457-4bb1-95e6-eaa236b72bb6,0.9377328428192513
dfbcceaa-1767-49ee-a09d-a024501f07a1,0.9367087949380799
54bf7c5b-cb85-49cb-8aeb-1e7aaab7a41c,0.9356847470473583
0da82720-91da-4e5c-92ec-cdb6aab41366,0.9346606991661895
8d832db9-648b-4121-bdff-31ff8e99716e,0.9336366512756024
d6cceee5-a2a6-420d-8e50-d5b88e3e2cf9,0.9326126033944312
b512989f-55a5-4f33-92c1-121b86a67fda,0.93158855551326
7d77f20b-426c-4bc8-83cd-b808857f6a80,0.9305645076225384
7ed0b827-f66c-491b-8e34-e6b5bced690b,0.9295404597413672
