identifier,index
ff8abadd-f199-4e7b-a791-24c94a63f61c,152.0441971031234
899778c7-cd30-4d09-bb83-5211d79e159d,150.68487294305035
ac90f77c-0ffc-4004-bb96-b02d52627313,149.32554877968306
3ba39a3c-da6c-4ccb-abd5-f9ae25c79650,147.96622462598793
7e316d78-b56f-4b0c-82e1-84e9b010179d,146.63645017293788
3bb855dd-c7f1-4200-994d-0f81ac6d11e5,145.30667531391018
128080c1-58a0-4411-a866-1655112b496d,144.14543904464028
c79db570-c471-4393-97e8-66c7c96d8200,142.98420325095813
42bfd74f-65f0-4ce1-8d59-edb85c57a166,141.82296710036618
8ec7ef70-ee40-495b-b6de-b7a3c823afa8,140.82853511149784
17150580-f8a6-4537-aeee-9f99ffee0830,139.83410307965622
c286e340-ba32-41ac-ad03-389cbec93c9f,138.8396712430949
3c6e7468-4323-4f90-9d08-39793ed7ff7d,137.84523926054214
39431d93-b7f8-447e-a5d7-7aced489a0ba,136.76851068927965
957507ed-6850-46cb-8232-d4f0ee32e2cb,135.6917825668125
64aa60fa-3d07-47fa-9f40-e0ed08e9426c,134.61505399715443
ca579761-84af-44c3-af24-c46da01ec361,133.5383254228469
e3a2b0ac-8490-42d7-9a22-b1cb6c86a633,132.46159684884032
a95dfdc6-b780-4d36-8e73-591f72da1c79,131.38486831520174
73459d9c-91fb-458d-8081-728f8f1ece32,130.30813974057742
696e866f-47d2-4cc2-9f21-320812c2acf8,136.58927992298624
12139ce8-8651-414f-8b48-64a6f72103e8,135.92445924775734
b3be41a5-4cd7-41d6-8f71-5acb7b8df487,135.25963902285753
9b1bcfb9-38a8-4177-aa10-80287c9aefce,134.5948183504478
4a1835ce-a2a3-42f1-91b3-b1afd7a49e14,133.9299976730714
764f5533-fddc-4e68-a035-6d53673fceee,133.2651770002871
eab110e3-4637-4bf4-8759-a65e612233d8,132.60035632152972
1684052f-5800-4b3f-8306-d61148065f13,131.93553567988627
dd61d39d-556f-49b7-967d-f1fe685d05d4,131.27071500794884
193cd429-c5f1-49ed-be26-de85ae61e4cf,130.60589433098124
4e3f0861-903f-44fd-94db-b0f4dbd15bc2,129.94107365425717
fbcffc7b-835d-4ce2-9ed0-68b26358ad56,129.27625300633522
f89639d6-5846-4e32-881d-b315d7886f5a,128.52256243785098
dc3f2642-3f0f-499e-8e8a-0d7ff25cd973,127.76887187484066
2222f09c-3580-4946-931b-b83a4aac20d0,127.01518130666368
07785757-3c45-46bb-a4c8-a8d55f15d16b,126.26149061694194
07130d15-6fec-4ea2-8d71-0b5dcf569ad4,125.5078000519205
6353fd43-39ab-4d06-8290-afb82bbbba93,124.75410948184486
35a7b951-393d-4e30-9c60-786c3a662dc2,124.000418916752
e5087257-82df-4498-b5ae-2c20c45267aa,123.24672818292576
ef45ffbc-9449-4e38-804e-e269f90521c4,122.49303716852725
c4c0747d-062f-43b9-aef1-b93b8809934e,121.73934643239677
fe3fca03-1362-4c43-b99c-0ecc1056b7b8,121.39180913909911
eebc6fdc-2879-415a-b75e-067198541cd0,121.04427184577482
a017f51e-6d78-4c3d-a4df-4de1a47d8d8c,120.69673455245055
f0828b5d-19b9-4b29-b3b6-b23b5a68f667,120.34919725909472
31eb1786-6560-4b3e-bd45-cf52a34631a0,120.00165998034237
bfdc76a0-2fdb-4a38-afcd-e9e7805c2f39,119.65412268666617
6f607757-a7e5-45e1-ac38-673022692467,119.30658539257999
96079a9e-0a2e-4a35-82e1-48a01c99bda4,118.9590480985578
a8d06174-2bc8-4b37-9d4e-60c5356cef61,118.61151080488158
873a2ef9-6330-479d-b7ae-85aac92eb8ed,122.77330005897008
32c89700-c951-41dc-864f-c5b0319eb09f,122.70779248702505
b9612370-0b7c-46eb-87b1-99c9986668a3,122.64228491482368
b9b84eba-e845-44df-975b-6aaa5b170bc9,122.57677734705186
e07af293-78d9-4487-9fb4-d7e25a33eb6d,122.51126977485046
9ac1eba8-5f1f-4a65-afc8-7b395e76077f,122.44576220256201
4dcca06e-0d59-4c33-896f-8a6e3c0593c9,122.38025463036062
162986ab-3979-4162-adbb-fc1e59d13412,122.31474706258882
318c6c56-2ee1-4789-a35c-35b87ec3af94,122.24923949038744
79bdbb26-3e47-406d-83db-164c4a389aa5,122.18373191809896
c0e96eef-225f-44e4-adee-b97bc7aeeacc,122.1182243458334
179eee20-8c81-48ce-8115-ee919f729684,122.05271677812578
68864e33-0058-4a9c-b386-534562df4efa,121.9872092058602
4d09ede7-e4a6-4c02-8850-4fe28880a53a,121.92170163365883
8733ba51-29cb-417e-a913-fcc1258095e0,121.85619406137036
712afc77-0e51-4d24-af5e-948b7178d1e4,121.79068632150098
a6883a35-bfaa-4614-8376-82f209ab8242,121.15631502762514
