filename,bearing,index
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949720,89.86834632766335,0.8065403232462628
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949721,89.86834632766335,0.8077971105891284
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949722,89.86834632459745,0.8090538979225802
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949723,89.86834632767766,0.8103106852654459
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949724,89.86834629963768,0.8115674726081769
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949725,89.86834629963768,0.8125166181714651
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949726,89.86834632397922,0.8134657637347554
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949727,89.8683463280581,0.814414909297909
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949728,89.8683463280581,0.8153640548611972
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949729,89.86834632397922,0.8163132004244855
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949730,89.8683463280581,0.817262345987639
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949731,89.8683463280581,0.8182114915509273
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949732,89.8683463280581,0.8191606371142155
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949733,89.86834632397922,0.8201097826773691
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949734,89.8683463280581,0.8210589282406573
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949735,89.8683463280581,0.8220080738039454
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949736,89.86834632397922,0.8229572193670991
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949737,89.8787686587222,0.8239063649303874
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949738,89.8787686587222,0.825195359640652
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949739,89.88071680207631,0.826484354348503
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949740,89.88071679907401,0.8277733490563539
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949741,89.88071680207631,0.8290623437643394
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949742,89.8807168020637,0.8303513384721904
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949743,89.88071679908661,0.8316403331800412
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949744,89.8807168020637,0.8329293278880266
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949745,89.88071680207631,0.8342183225958777
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949746,89.88071679907401,0.8355073173037287
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949747,89.88071680207631,0.8367963120115796
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949748,89.86521166254285,0.8380853067299406
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949749,89.82123058725503,0.8393743014352507
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949750,89.82123058725503,0.8406247563398562
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949751,89.82123059958164,0.8418752112347767
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949752,89.82123059650029,0.8431256661393821
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949753,89.82123059651917,0.8443761210343024
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949754,89.82123059650029,0.8456265759389108
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949755,89.82123059958164,0.8468770308338314
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949756,89.82123061125279,0.8481274857384368
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949757,89.82123061125279,0.8493686824492287
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949758,89.86972603457895,0.8506098791556977
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949759,89.90418774923553,0.8518510758579291
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949760,89.90418774922522,0.853092272569442
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949761,89.90418774922522,0.854333469281091
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949762,89.90418774922522,0.855574665992604
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949763,89.90418774923553,0.8568158626947024
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949764,89.90418774922522,0.8580570594063497
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949765,89.90418776443552,0.8592982561179987
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949766,89.90418776443552,0.8606121659008046
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949767,89.86178329457779,0.8619260756714642
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949768,89.82690149499504,0.8632399854486803
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949769,89.8269014950128,0.8645538952257618
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949770,89.8269014950128,0.8658678050123939
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949771,89.8269014950128,0.8671817147894783
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949772,89.82690149499504,0.8684956245665599
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949773,89.83930668582722,0.869809534343776
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949774,89.83930668582722,0.8710831877378324
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949775,89.85991279798509,0.8723568411314717
http://media.getty.edu/iiif/research/archives/2012m1_ref67_835_FL2949776,89.85991279798509,0.8736304945343926
