identifier,index
2e89fbea-7d27-4143-ba09-2fdd7d42837f,0.0
d7f68827-79f5-4a88-a873-4bbc8530d0ea,0.001170893041945014
d5e702fc-4c68-4b60-b7e1-643b50010542,0.0023324353540284297
ef76ff54-4731-4f34-8a99-ca46105c9d6f,0.0034939778315293242
43ce9805-5024-423d-9b59-fb24009d590c,0.004655520608371834
cedd4c40-109a-4f02-b169-2cd68c5b9841,0.005817062923444869
01d50c6f-7b00-4d07-8d9c-6d8cab26780f,0.0069786052386301405
4b2d045b-31a7-41cc-9a82-336848a80f31,0.008140147553837646
abaa87ce-d497-437c-8b6b-6f1f751361c7,0.009427961264555744
40a224a7-2f12-4414-ad00-cbdafc316073,0.010715775144504521
0ac396a2-1ceb-4b93-9bd0-ab6e1ac5c3c0,0.012003589033869543
72785f6c-b312-4282-8966-e930557f52a4,0.013291402883138752
da63b47c-cf45-49ca-8d6b-325e16177dde,0.014579216768346542
664e7e60-ea6c-4f3b-91c9-ebd3606b729d,0.0158670306535341
e971f357-5761-4f2c-a039-34a03653c810,0.017154844538723003
50d6dc30-b86e-4acb-8249-345a69df4ee1,0.018442658237544377
f0fbd6d2-2def-4344-9acb-fdd1d7a5328a,0.019730472128698995
10b066e3-203a-4c97-bb79-92b2e3bd2df7,0.021018286010575774
2f7498a5-bef8-42b4-9894-fcbd6ff58524,0.022306099901709925
409c3a19-b0fc-4690-be4b-74b229f9cb84,0.023593913783586707
fa7cc2b0-388b-46a9-8ce2-025bf56785d9,0.024881727731062904
8b05e9d1-5b78-423e-9ec6-6e41797c140e,0.025972289567623034
79c29326-5219-42b5-b508-c20f8740ff88,0.027062851394766965
3d674f37-6c3c-4989-8107-535f6f4e4a8f,0.028153413231327095
1a563b74-290d-4107-a2ca-0f1bfc502df7,0.02924397505847103
9b572b49-4e13-433c-b5c5-dfaf71de8e88,0.030334536870209552
808e1202-d81a-4929-80cb-fa55be5336e6,0.03142509869537556
a5935d1c-c60f-430a-ac72-80150550d877,0.03251566053007252
3f3a178c-323b-48ae-8312-8cc3c58d64a5,0.03360622236478752
3720c9cf-fb55-4cca-a103-366022b58a20,0.034696784189935485
b40d197c-2310-4777-bca1-916ef3355eed,0.03578734590152508
369cad3e-3d32-4234-9470-2af4a6bb8733,0.03689403593937573
092ab590-4b11-43b0-a1c4-d05fbd70fa92,0.038000725986641185
0e863ba0-8905-4545-b243-7b683675deff,0.03910741603390733
9eca8a62-bec6-4c7a-9a03-3ec629d74cdc,0.04021410607175798
018b5558-3681-4be0-bdf6-397d60fa2aea,0.041320796140845835
55310280-2c17-4182-8d7f-fc7fdac7add0,0.042427486178674936
55cee1af-1ef3-42c0-878c-62a0301eef50,0.04353417622605285
54545b89-2965-47c4-8924-de716f78f6c2,0.04464086635207887
96648ce2-81a2-48aa-b99d-e6490e5ee7f6,0.045747556394497464
9af89e6e-cfd7-49fd-a5ed-0943ce221e8b,0.04685424643691626
0b6ac763-b7a0-435c-a08a-f3fa0f4cd35f,0.047960936479331966
ddcc9875-dba0-4a77-b564-d0eda5f250a7,0.04906762652175077
78e59ff7-d06b-4a03-8c6d-f075f1c735e5,0.050174316564169576
bfad5edd-9daa-499b-a990-065f2f6ff037,0.05128100660658817
249db9d8-e9ef-40ab-942b-5c08c2775430,0.05238769664913859
a69dc250-e040-4a15-b996-246658520dd3,0.053494386691557184
46d8c1ab-bf09-4dab-bbb5-b55a67c95fcb,0.05460107676369706
29cd701c-2712-42f6-8dcd-b17f6a0a4d46,0.0557949115326999
fa5163db-e42a-4114-bd4d-cd43e0fb646e,0.05698874630170789
09465378-8ace-4485-9c77-2834b5dca58e,0.05818258107057621
c89fbbcf-2059-4451-aab8-e49b7d0f8f48,0.05937641583958421
c0c0dd0e-f721-4d33-81cc-8a2a33985dcd,0.060570250524142534
24e17d5e-2f6d-42da-8be7-5dbf62f1d3f7,0.061764085290200985
b18118c6-9b11-4b6e-b649-47dc8ff748c4,0.06295792006581018
d45e11a3-a459-421a-87f1-79e14d45a094,0.06415175483200314
750dab07-14f9-411a-b4d6-7ef626d2818b,0.0651453302940183
ee31265f-5523-4107-9ad7-d8d784f7e5ea,0.06613890573856403
990a6a19-24ec-480c-b88c-e2df7f01e09b,0.06713248119252561
af21e399-21b8-4913-8653-076f91ba1491,0.06812605664649243
d8626b6c-3b26-4fbe-b99c-e9274bfa3823,0.06911963210045402
30ff9cd5-a9ea-4a45-9fd6-fc3327bd736f,0.07011320754500498
78cbc196-4199-4076-901a-9e67e0ac20be,0.07110678299896657
81bd8d84-bd11-4248-b34e-520bf42df1dd,0.07210035845306229
5291d554-7997-4306-981e-bb646b3c2559,0.07309393390702912
3a117e99-77ba-4328-9ddc-76318d53a804,0.07408750935157483
0a185642-29b1-4663-bc7f-7ad626ab4928,0.07472342532977362
4eeb78a2-97c4-462d-86d0-8d1c1bfb9359,0.07547904318412786
29e493f9-d215-4f5a-884e-fbcae5c344f8,0.0765959350484846
a145b1db-2444-4adc-8d64-4f2216ca7dec,0.07771282691297583
bec7d290-1fcb-42b6-8098-cd6f7e8618c2,0.07882971876806295
9edb8241-8963-486e-a52c-12b8304c0a41,0.0799466106325534
5e3a4210-bca6-470c-b1d0-bc5f923fde80,0.08106350249704464
a6a7b90c-4891-4f12-9d05-ef941af55fc8,0.08218039356304699
4e8e59d7-dd6a-4a19-a679-b329a9475440,0.08329728476765524
37c7551c-936b-4227-af2a-2dbb0680fa6c,0.08441417492405986
40a684d0-80f7-4cc8-aa54-2c88a9f629ed,0.08551394285214638
7f03b817-7280-4ac9-be48-234f8f708521,0.08665532125913217
38947b8a-1e83-46aa-a00f-eac4f81bed79,0.08753065378377213
0bf4aff3-14f7-471f-80df-0e59b3ffd111,0.08841893718235436
